symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,RR,PnL,confidence,entry_type,regime,ADX
AAVEUSDT,2022-04-12 03:00:00,2022-04-12 05:00:00,158.9,163.6,185.35,-1.0,-1.0272062462695235,4.0,zone,TREND,36.6717
AAVEUSDT,2022-04-12 04:00:00,2022-04-12 05:00:00,161.5,163.6,185.35,-1.0,-0.45896449301404224,4.0,zone,TREND,36.6717
BTCUSDT,2022-04-12 19:30:00,2022-04-12 21:00:00,39549.0,39600.0,42400.0,-0.017888460189407224,-0.023616392036440968,4.0,momentum,TREND,32.7027
AAVEUSDT,2022-04-14 18:00:00,2022-04-14 20:00:00,174.9844,170.6,180.3,0.8248175182481723,0.5443657288509264,3.5,zone,TREND,31.8875
AAVEUSDT,2022-04-14 19:00:00,2022-04-14 20:00:00,168.55,170.6,180.3,-1.0,-0.25452735702590773,3.5,zone,TREND,31.8875
ATOMUSDT,2022-04-15 04:00:00,2022-04-15 05:00:00,23.97,24.06,24.94,-0.0927835051546388,-0.061370018410174414,3.5,momentum,TREND,37.5693
BTCUSDT,2022-04-18 04:30:00,2022-04-18 08:00:00,38874.0,39017.0,40562.0,-0.08471563981042654,-0.056007675704256424,3.5,zone,TREND,37.6937
DOGEUSDT,2022-04-18 05:00:00,2022-04-18 10:00:00,0.1414,0.135,0.145,1.7777777777777786,0.04231203651526027,4.0,zone,TREND,34.0298
DOGEUSDT,2022-04-18 06:00:00,2022-04-18 23:00:00,0.1355,0.1404,0.145,-1.0,-0.03239515295699612,4.0,zone,TREND,34.0298
DOGEUSDT,2022-04-18 09:00:00,2022-04-18 23:00:00,0.1348,0.1404,0.145,-1.0,-0.03702303195085276,4.0,zone,TREND,34.0298
NEARUSDT,2022-04-20 00:15:00,2022-04-20 04:00:00,17.472,16.875,16.4845,-0.6045569620253174,-0.3994368312445411,3.0,momentum,TREND,33.5244
AAVEUSDT,2022-04-22 14:00:00,2022-04-22 18:00:00,177.55,175.5,196.45,0.1084656084656092,0.07144768652974563,3.0,momentum,TREND,37.1939
DOTUSDT,2022-04-23 21:15:00,2022-04-23 22:00:00,18.985,18.965,17.86,-0.0177777777777774,-0.011716800990344367,3.5,zone,TREND,30.9263
BNBUSDT,2022-04-25 00:30:00,2022-04-25 09:00:00,393.55,385.1,405.2,0.7253218884120176,0.9559908902800577,4.0,momentum,TREND,32.0994
ADAUSDT,2022-04-25 06:00:00,2022-04-25 09:00:00,0.8777,0.8354,0.8962,2.2864864864864916,0.27876185252991764,5.0,zone,TREND,39.8908
BNBUSDT,2022-04-25 07:00:00,2022-04-25 14:00:00,383.5,395.9,405.2,-1.0,-1.4028742058547585,4.0,momentum,TREND,32.0994
AVAXUSDT,2022-04-28 19:30:00,2022-04-29 00:00:00,67.88,67.355,70.275,0.21920668058454665,0.14427545043967227,3.5,zone,TREND,30.1788
AVAXUSDT,2022-04-29 04:45:00,2022-04-29 07:00:00,66.8,67.45,70.35,-0.18309859154929753,-0.1206422414268433,3.5,momentum,TREND,34.0425
AVAXUSDT,2022-04-29 08:30:00,2022-04-29 16:00:00,67.195,65.54,70.35,0.5245641838351779,0.3453148479760936,3.5,momentum,TREND,37.0934
XRPUSDT,2022-04-29 11:45:00,2022-04-29 21:00:00,0.6189,0.6122,0.6513,0.20679012345679143,0.04410536503892904,3.0,momentum,TREND,31.1502
UNIUSDT,2022-04-29 16:00:00,2022-04-30 02:00:00,8.074,7.748,8.221,2.2176870748299256,1.4637080756663836,3.5,momentum,TREND,30.6622
LINKUSDT,2022-04-29 16:15:00,2022-04-29 23:00:00,12.283,11.993,12.731,0.647321428571426,0.8544844881909764,4.5,zone,TREND,39.2701
UNIUSDT,2022-04-29 21:00:00,2022-04-30 02:00:00,7.589,7.748,8.221,-1.0,-0.7138944295428067,3.5,momentum,TREND,30.6622
UNIUSDT,2022-04-29 23:00:00,2022-04-30 02:00:00,7.619,7.748,8.221,-1.0,-0.5791973673649213,3.5,momentum,TREND,30.6622
AVAXUSDT,2022-04-30 14:30:00,2022-05-01 05:00:00,60.84,58.79,67.94,0.288732394366198,0.19211145808870078,3.0,momentum,TREND,34.2151
UNIUSDT,2022-04-30 18:00:00,2022-04-30 21:00:00,7.743,7.466,7.8442,2.737154150197643,1.8430517298685218,4.0,momentum,TREND,33.639
UNIUSDT,2022-04-30 19:00:00,2022-04-30 21:00:00,7.44,7.586,7.8442,-1.0,-0.9714279875841295,4.0,momentum,TREND,33.639
AXSUSDT,2022-04-30 22:00:00,2022-04-30 23:00:00,33.6616,28.947999999999986,34.84,4.0,5.357758032344144,4.0,momentum,TREND,37.3933
AAVEUSDT,2022-04-30 22:00:00,2022-05-01 02:00:00,156.2107,144.15,159.75,3.4076512304693036,2.2821713439342894,3.5,zone,TREND,39.2931
AAVEUSDT,2022-04-30 23:00:00,2022-05-01 05:00:00,142.2,145.5928,159.75,-1.0,-0.6419984690524024,3.5,zone,TREND,39.2931
DOTUSDT,2022-05-03 19:00:00,2022-05-04 00:00:00,14.69,14.87,15.2686,-0.3110957483581054,-0.21953092612603933,3.0,momentum,TREND,32.3705
XRPUSDT,2022-05-06 11:45:00,2022-05-06 19:00:00,0.5972,0.5946,0.6407,0.059770114942527125,0.01831888009221255,3.0,momentum,TREND,34.2535
LTCUSDT,2022-05-07 02:30:00,2022-05-07 07:00:00,96.15,96.08,98.37,0.03153153153153487,0.02221913215980397,3.5,zone,TREND,39.0192
ATOMUSDT,2022-05-07 03:00:00,2022-05-07 07:00:00,17.4351,16.925,17.97,0.953636193681057,0.6719930047984066,3.0,momentum,TREND,31.9989
ATOMUSDT,2022-05-07 04:00:00,2022-05-07 08:00:00,16.605,17.16,17.97,-1.0,-0.731143143821049,3.0,momentum,TREND,31.9989
AVAXUSDT,2022-05-09 02:00:00,2022-05-09 04:00:00,51.39,51.61,55.2082,-0.057618773243936675,-0.040591230195674184,3.5,momentum,TREND,39.9697
BNBUSDT,2022-05-09 03:30:00,2022-05-10 05:00:00,350.25,315.3,361.85,3.012931034482752,2.122547397297283,3.0,momentum,TREND,36.9417
DOTUSDT,2022-05-09 03:30:00,2022-05-09 13:00:00,13.06,12.09,13.6748,1.5777488614183512,1.1114913355350633,3.0,momentum,TREND,36.8054
AVAXUSDT,2022-05-09 05:30:00,2022-05-09 20:00:00,50.825,44.61,54.685,1.6101036269430062,1.1339578160705754,3.5,zone,TREND,35.9392
BNBUSDT,2022-05-09 13:00:00,2022-05-10 05:00:00,333.25,315.44999999999993,361.85,2.0459770114942635,1.081011263859565,3.0,momentum,TREND,36.9417
BNBUSDT,2022-05-09 20:00:00,2022-05-10 05:00:00,309.25,315.44999999999993,361.85,-0.3483146067415701,-0.3765320132544496,3.0,momentum,TREND,36.9417
AAVEUSDT,2022-05-11 13:00:00,2022-05-12 00:00:00,102.4696,87.95,113.65,1.2986655218060168,0.947556588587963,3.0,momentum,TREND,33.7344
SOLUSDT,2022-05-11 13:30:00,2022-05-11 22:00:00,57.67,49.455,71.5764,0.5907352010585055,0.8620464969230669,4.0,zone,TREND,34.1963
AAVEUSDT,2022-05-11 15:00:00,2022-05-12 00:00:00,91.4,87.95,113.65,0.31081081081081124,0.22514878031271354,3.0,momentum,TREND,33.7344
AAVEUSDT,2022-05-11 22:00:00,2022-05-12 00:00:00,82.45,87.95,113.65,-1.0,-0.35893283817968796,3.0,momentum,TREND,33.7344
LTCUSDT,2022-05-13 02:30:00,2022-05-13 03:00:00,67.2,70.11,70.11,-1.0,-0.7380177685898902,3.0,zone,RANGE,22.4979
BNBUSDT,2022-05-18 21:30:00,2022-05-18 22:00:00,294.0,294.9,308.3,-0.06293706293706129,-0.04621642739665941,3.0,momentum,TREND,39.621
UNIUSDT,2022-05-23 08:00:00,2022-05-23 13:00:00,5.3937,5.766,5.113,1.3263270395439997,1.9473043340946752,4.0,momentum,TREND,33.7717
UNIUSDT,2022-05-23 09:00:00,2022-05-23 13:00:00,5.854,5.766,5.113,-0.19130434782608713,-0.4602814434604661,4.0,momentum,TREND,33.7717
LINKUSDT,2022-05-26 00:30:00,2022-05-26 01:00:00,7.062,7.047,7.395,0.04504504504504685,0.03340232937221433,3.5,zone,TREND,34.034
NEARUSDT,2022-05-26 05:15:00,2022-05-26 12:00:00,5.584,5.339,5.884,0.8166666666666621,0.6057206243631547,3.0,momentum,TREND,31.2224
LINKUSDT,2022-05-26 05:30:00,2022-05-26 07:00:00,6.816,6.794,7.395,0.037996545768566925,0.02818198950193429,3.5,zone,TREND,37.4922
NEARUSDT,2022-05-26 08:00:00,2022-05-30 07:00:00,5.311,5.644,5.884,-1.0,-0.8232855833180868,3.0,momentum,TREND,31.2224
XRPUSDT,2022-05-26 09:30:00,2022-05-26 12:00:00,0.3925,0.3898,0.4143,0.12385321100917603,0.020029670108752746,3.0,momentum,TREND,32.4309
AVAXUSDT,2022-05-26 09:30:00,2022-05-27 10:00:00,24.74,22.515,28.6,0.5764248704663203,0.8552296294756129,4.0,zone,TREND,38.2916
BCHUSDT,2022-05-27 02:00:00,2022-05-27 10:00:00,179.6915,180.1,192.15,-0.03278885901191982,-0.02442666334836053,3.0,momentum,TREND,36.8258
LINKUSDT,2022-05-27 02:15:00,2022-05-27 07:00:00,6.389,6.552,6.85,-0.35357917570498826,-0.2634053075404917,3.0,momentum,TREND,36.2461
HBARUSDT,2022-05-27 02:15:00,2022-05-27 10:00:00,0.0885,0.0899,0.0994,-0.12844036697247685,-0.010429557391818011,4.0,momentum,TREND,34.2058
ADAUSDT,2022-05-27 17:00:00,2022-05-27 22:00:00,0.4767,0.4629,0.5028,0.5287356321839092,0.10318994513774528,3.5,zone,TREND,36.9758
ADAUSDT,2022-05-27 18:00:00,2022-05-28 01:00:00,0.4499,0.4633,0.5028,-1.0,-0.10019893223520145,3.5,zone,TREND,36.9758
DOGEUSDT,2022-05-30 21:00:00,2022-05-31 09:00:00,0.0841,0.0855,0.082,0.6666666666666755,0.010411124538972673,3.0,momentum,TREND,34.1313
BCHUSDT,2022-05-30 22:00:00,2022-05-31 12:00:00,188.3,196.75,185.7143,3.2679738562091423,2.4302344862214182,3.0,momentum,TREND,34.0611
DOGEUSDT,2022-05-30 22:00:00,2022-05-31 09:00:00,0.0879,0.0855,0.082,-0.7741935483870952,-0.017847642066810134,3.0,momentum,TREND,34.1313
LTCUSDT,2022-05-30 22:15:00,2022-05-31 07:00:00,68.92,68.42,62.86,-0.08250825082508248,-0.06135740534519434,3.0,momentum,TREND,34.8647
XRPUSDT,2022-05-30 22:30:00,2022-05-31 04:00:00,0.4154,0.4174,0.3852,0.06622516556291395,0.01487303505567513,4.0,momentum,TREND,31.2632
BCHUSDT,2022-05-31 09:00:00,2022-05-31 12:00:00,198.75,196.75,185.7143,-1.0,-0.5752034286914607,3.0,momentum,TREND,34.0611
BCHUSDT,2022-05-31 10:00:00,2022-05-31 12:00:00,198.45,196.75,185.7143,-1.0,-0.4889229143877383,3.0,momentum,TREND,34.0611
BCHUSDT,2022-05-31 22:00:00,2022-06-01 00:00:00,197.5,202.05,193.9607,1.2855649422202173,1.9288942645295626,4.0,momentum,TREND,34.758
BCHUSDT,2022-05-31 23:00:00,2022-06-01 05:00:00,204.4,197.5,193.9607,-1.0,-2.9251363571986726,4.0,momentum,TREND,34.758
ETHUSDT,2022-06-01 04:30:00,2022-06-01 13:00:00,1930.6,1968.4429,1905.3714,1.500000000000009,1.1397857405745486,3.0,zone,RANGE,22.0797
ATOMUSDT,2022-06-01 21:00:00,2022-06-02 05:00:00,10.135,9.325,10.46,2.4923076923076857,3.743099261002605,4.0,zone,TREND,30.768
AVAXUSDT,2022-06-01 21:30:00,2022-06-02 10:00:00,23.95,23.735,27.04,0.06957928802588992,0.05224920309691908,3.0,momentum,TREND,31.5282
FILUSDT,2022-06-01 21:30:00,2022-06-02 10:00:00,7.42,7.49,8.2,-0.08974358974359019,-0.13478238079741992,4.0,zone,TREND,38.5455
ETHUSDT,2022-06-02 22:30:00,2022-06-03 07:00:00,1843.15,1806.34105,1867.6893,1.5000000000000093,1.1538498565746338,3.0,zone,RANGE,20.5526
XRPUSDT,2022-06-03 11:30:00,2022-06-03 21:00:00,0.3939,0.3897,0.402,0.5185185185185129,0.03255010445397008,4.0,momentum,TREND,34.9291
XRPUSDT,2022-06-03 14:00:00,2022-06-06 01:00:00,0.389,0.402,0.402,-1.0,-0.10075032330990791,4.0,momentum,TREND,34.9291
NEARUSDT,2022-06-04 08:30:00,2022-06-04 12:00:00,5.365,5.24335,5.4461,1.4999999999999944,0.9429885114449773,3.0,zone,RANGE,22.5147
LINKUSDT,2022-06-05 21:15:00,2022-06-05 23:00:00,7.72,7.666,6.733,-0.05471124620060727,-0.04266821653926438,3.0,momentum,TREND,37.0135
ATOMUSDT,2022-06-08 10:00:00,2022-06-08 13:00:00,8.7708,8.935,8.9819,-0.7778304121269586,-0.606056745370541,3.5,zone,TREND,30.6135
LINKUSDT,2022-06-09 08:30:00,2022-06-09 12:00:00,8.715,9.132,8.343,1.1209677419354838,1.7400396727052176,4.0,zone,TREND,34.6512
LINKUSDT,2022-06-09 09:00:00,2022-06-10 13:00:00,9.132,8.525,8.343,-1.0,-2.5328635043934447,4.0,zone,TREND,34.6512
BCHUSDT,2022-06-11 09:00:00,2022-06-11 18:00:00,170.55,159.7,175.7,2.106796116504868,3.2536039715583005,4.0,momentum,TREND,38.9359
AXSUSDT,2022-06-11 09:00:00,2022-06-11 22:00:00,18.505,16.485,19.185,2.970588235294118,4.587590419642285,4.0,momentum,TREND,35.1821
LTCUSDT,2022-06-11 09:30:00,2022-06-12 14:00:00,56.72,49.8,59.53,2.462633451957294,1.9015684329893876,3.0,momentum,TREND,38.9778
AXSUSDT,2022-06-11 18:00:00,2022-06-11 22:00:00,16.37,16.485,19.185,-0.07903780068728423,-0.2611747021083444,4.0,momentum,TREND,35.1821
LTCUSDT,2022-06-11 22:00:00,2022-06-19 16:00:00,52.93,53.04,59.53,-0.2,-0.030227243876998773,3.0,momentum,TREND,38.9778
LTCUSDT,2022-06-12 01:00:00,2022-06-19 16:00:00,50.87,53.04,59.53,-1.0,-0.596301083755343,3.0,momentum,TREND,38.9778
BTCUSDT,2022-06-13 00:30:00,2022-06-13 04:00:00,26576.5,25670.0,28678.0,0.4313585534142279,0.7070627748345173,4.0,momentum,TREND,32.807
AAVEUSDT,2022-06-13 05:00:00,2022-06-13 12:00:00,72.05,60.5,75.6,3.2535211267605653,2.678012083156466,3.5,momentum,TREND,38.1024
BCHUSDT,2022-06-13 23:00:00,2022-06-14 00:00:00,139.95,127.95,154.75,0.8108108108108092,1.356489728748012,4.0,momentum,TREND,38.5821
BCHUSDT,2022-06-14 00:00:00,2022-06-14 03:00:00,136.55,127.95,145.9,0.919786096256686,0.7756413104951673,3.5,momentum,TREND,34.301
ADAUSDT,2022-06-14 20:00:00,2022-06-15 10:00:00,0.4411,0.469,0.4951,-0.5166666666666664,-0.23635838063083997,4.0,zone,TREND,31.202
ADAUSDT,2022-06-15 14:00:00,2022-06-15 15:00:00,0.4736,0.469,0.5121,0.11948051948052081,0.038915119683633266,3.5,zone,TREND,30.1778
OPUSDT,2022-06-18 17:00:00,2022-06-18 22:00:00,0.455,0.43500000000000005,0.475,1.0,0.16923508765721745,3.5,zone,TREND,39.768
UNIUSDT,2022-06-19 02:00:00,2022-06-19 05:00:00,3.8623,3.658,3.977,1.7811682650392318,1.7304651568388978,4.0,zone,TREND,34.433
AVAXUSDT,2022-06-19 06:15:00,2022-06-19 09:00:00,14.03,14.31,15.96,-0.14507772020725437,-0.2482784487693267,4.0,momentum,TREND,38.7792
HBARUSDT,2022-06-21 06:30:00,2022-06-21 10:00:00,0.074,0.07445,0.0654,0.05232558139534955,0.0038308495753195757,4.0,momentum,TREND,39.721
HBARUSDT,2022-06-22 08:30:00,2022-06-22 12:00:00,0.0725,0.07545,0.07045,1.439024390243909,0.025113912266295984,3.0,zone,RANGE,20.2922
DOGEUSDT,2022-06-22 16:00:00,2022-06-22 20:00:00,0.0653,0.061,0.061,-1.0,-0.036612119065738066,3.0,zone,RANGE,20.7495
NEARUSDT,2022-06-22 16:45:00,2022-06-23 00:00:00,3.36,3.37,3.702,-0.029239766081872013,-0.04979208359273618,4.0,zone,TREND,35.4915
BTCUSDT,2022-06-22 20:15:00,2022-06-23 01:00:00,20120.5,20532.0,21722.0,-0.2569466125507337,-0.21872877650817438,3.5,zone,TREND,34.0079
ETHUSDT,2022-06-22 20:30:00,2022-06-23 01:00:00,1048.6,1088.6,1141.35,-0.431266846361186,-0.7342417844445849,4.0,momentum,TREND,32.0099
UNIUSDT,2022-06-23 11:00:00,2022-06-23 13:00:00,5.113,5.431,4.578,0.5943925233644851,0.5030033388531446,3.0,momentum,TREND,31.18
XRPUSDT,2022-06-23 20:45:00,2022-06-23 21:00:00,0.3315,0.3311,0.3195,-0.033333333333334256,-0.0033950510892480123,3.0,momentum,TREND,37.6519
AVAXUSDT,2022-06-24 01:00:00,2022-06-24 12:00:00,18.175,19.43,16.005,0.5783410138248839,0.9817290094985685,4.5,zone,TREND,38.3577
LTCUSDT,2022-06-24 01:30:00,2022-06-24 05:00:00,56.37,55.16,51.87,-0.26888888888888907,-0.22821831431964557,3.5,momentum,TREND,38.0441
ADAUSDT,2022-06-24 22:00:00,2022-06-25 03:00:00,0.4927,0.4947,0.4714,0.09389671361502078,0.017050267010648084,3.5,momentum,TREND,39.1535
DOGEUSDT,2022-06-25 08:00:00,2022-06-25 12:00:00,0.0668,0.0668,0.0642,0.0,0.0,4.0,momentum,TREND,32.5609
BTCUSDT,2022-06-25 08:30:00,2022-06-25 12:00:00,21387.0,21190.0,20728.5,-0.29916476841306,-0.25506746327698354,3.0,zone,TREND,32.4774
OPUSDT,2022-06-25 10:00:00,2022-06-25 12:00:00,0.5995,0.622,0.566,0.6716417910447734,0.1918346854201828,4.0,momentum,TREND,32.9185
DOTUSDT,2022-06-25 10:15:00,2022-06-25 12:00:00,8.29,8.145,7.79,-0.28999999999999965,-0.24725359454156906,3.5,zone,TREND,38.6377
BNBUSDT,2022-06-25 12:15:00,2022-06-25 15:00:00,233.6,230.6036,230.6036,-1.0,-0.8510461700054885,3.0,zone,RANGE,20.6863
ETHUSDT,2022-06-26 20:30:00,2022-06-26 22:00:00,1230.15,1221.0,1178.1,-0.1757925072046121,-0.2977190045445733,4.0,momentum,TREND,37.1392
AAVEUSDT,2022-06-28 22:00:00,2022-06-30 12:00:00,63.6,54.8,68.0,2.0000000000000018,3.381209376530956,4.0,momentum,TREND,31.2873
AAVEUSDT,2022-06-29 05:00:00,2022-06-30 23:00:00,59.55,57.45,68.0,0.49999999999999833,0.806879510308521,4.0,momentum,TREND,31.2873
AXSUSDT,2022-06-29 15:00:00,2022-06-30 15:00:00,15.365,13.9,16.85,0.9865319865319856,0.8339178007774144,3.5,momentum,TREND,38.3012
AXSUSDT,2022-06-30 12:00:00,2022-06-30 15:00:00,13.66,13.9,16.85,-1.0,-0.1366145202638769,3.5,momentum,TREND,38.3012
LTCUSDT,2022-07-01 11:45:00,2022-07-01 13:00:00,50.76,51.61,52.0271,-0.6708231394522942,-1.166869085666608,4.0,momentum,TREND,30.3151
ATOMUSDT,2022-07-04 17:00:00,2022-07-05 02:00:00,8.2469,8.775,7.895,1.5007104290991742,1.2964561754296433,3.5,zone,TREND,35.6991
ATOMUSDT,2022-07-04 18:00:00,2022-07-11 23:00:00,8.675,8.2469,7.895,-0.6637209302325576,-1.0509617282738701,3.5,zone,TREND,35.6991
ATOMUSDT,2022-07-04 22:00:00,2022-07-11 23:00:00,8.82,8.2469,7.895,-1.0,-1.4069286766497415,3.5,zone,TREND,35.6991
BNBUSDT,2022-07-06 03:30:00,2022-07-06 15:00:00,230.45,235.8,227.4571,1.7875639012329305,1.555854935426522,3.5,zone,TREND,31.0334
AVAXUSDT,2022-07-07 16:15:00,2022-07-08 06:00:00,20.16,20.09,18.1052,-0.03406657582246461,-0.029915785505490476,3.5,zone,TREND,39.0378
BNBUSDT,2022-07-08 14:30:00,2022-07-08 23:00:00,241.15,241.4,235.1,0.0413223140495867,0.03628127835404637,3.5,zone,TREND,38.092
ADAUSDT,2022-07-11 11:00:00,2022-07-11 21:00:00,0.4648,0.4476,0.4746,1.7551020408163203,0.1510483949202673,3.5,zone,TREND,38.2262
ETHUSDT,2022-07-11 22:30:00,2022-07-12 13:00:00,1102.0,1074.8,1184.8,0.32850241545893794,0.5774701811433064,4.0,momentum,TREND,35.393
SOLUSDT,2022-07-11 23:30:00,2022-07-12 10:00:00,33.585,33.685,37.41,-0.026143790849673602,-0.045315248758676624,4.0,zone,TREND,35.511
ATOMUSDT,2022-07-12 00:00:00,2022-07-12 01:00:00,8.554,8.395,8.835,0.5658362989323856,0.49038436679373304,3.5,zone,TREND,31.7934
AVAXUSDT,2022-07-12 00:30:00,2022-07-12 11:00:00,17.48,17.64,19.43,-0.08205128205128215,-0.07111008266746077,3.5,zone,TREND,36.2589
DOGEUSDT,2022-07-12 19:00:00,2022-07-13 05:00:00,0.0636,0.0606,0.0654,1.6666666666666718,0.02614233835776697,4.0,momentum,TREND,33.4397
BNBUSDT,2022-07-12 19:15:00,2022-07-13 02:00:00,222.45,222.9,233.65,-0.04017857142857289,-0.07002412060116402,4.0,momentum,TREND,38.8035
SOLUSDT,2022-07-12 19:30:00,2022-07-13 02:00:00,32.93,32.98,35.665,-0.01828153564899348,-0.03186147270903775,4.0,momentum,TREND,31.4686
AVAXUSDT,2022-07-12 19:30:00,2022-07-13 05:00:00,17.145,17.14,18.51,0.0036630036630029288,0.006383965410930821,4.0,momentum,TREND,36.8628
DOGEUSDT,2022-07-13 02:00:00,2022-07-13 12:00:00,0.0606,0.0619,0.0654,-1.0,-0.011328346621698971,4.0,momentum,TREND,33.4397
BCHUSDT,2022-07-13 12:00:00,2022-07-13 14:00:00,99.5,97.35,101.05,1.3870967741935547,1.2081721657319688,3.5,momentum,TREND,33.6813
ETHUSDT,2022-07-13 12:15:00,2022-07-13 14:00:00,1099.7,1056.75,1117.3679,2.430962366778182,2.117387281208888,3.5,momentum,TREND,33.1914
BCHUSDT,2022-07-13 13:00:00,2022-07-13 14:00:00,97.15,98.5,101.05,-1.0,-0.7586197319712311,3.5,momentum,TREND,33.6813
AVAXUSDT,2022-07-14 23:30:00,2022-07-15 00:00:00,19.725,19.605,17.72,-0.05985037406483833,-0.05289830657274434,3.5,zone,TREND,30.0152
AAVEUSDT,2022-07-15 20:00:00,2022-07-15 21:00:00,87.8,91.35,77.35,0.33971291866028674,0.30016287736455183,3.0,momentum,TREND,34.9347
UNIUSDT,2022-07-16 01:00:00,2022-07-16 02:00:00,7.086,6.713,6.713,-1.0,-1.770157723680445,4.0,zone,RANGE,20.8272
ETHUSDT,2022-07-16 16:30:00,2022-07-17 10:00:00,1348.95,1353.3,1200.1246,0.029228881629076157,0.025611166632274064,3.0,momentum,TREND,31.7902
AXSUSDT,2022-07-16 17:00:00,2022-07-17 10:00:00,14.0555,14.31,13.725,0.7700453857791215,0.674735384674593,3.0,momentum,TREND,37.2453
LTCUSDT,2022-07-16 17:45:00,2022-07-17 08:00:00,54.02,55.46,51.12,0.49655172413792925,0.8701851209927013,4.0,momentum,TREND,32.4155
AXSUSDT,2022-07-17 08:00:00,2022-07-17 10:00:00,14.495,14.31,13.725,-1.0,-0.4904756234373232,3.0,momentum,TREND,37.2453
UNIUSDT,2022-07-18 02:00:00,2022-07-18 04:00:00,7.274,7.175,7.1455,-0.7704280155642048,-0.8728120699314719,4.0,momentum,TREND,31.1455
BCHUSDT,2022-07-18 02:00:00,2022-07-18 10:00:00,109.8656,117.6,107.6406,3.4761348314606804,3.064659027886948,3.0,momentum,TREND,38.4384
BCHUSDT,2022-07-18 03:00:00,2022-07-18 19:00:00,113.9,114.31559999999999,107.6406,0.10521518987341348,0.16467628930360032,3.0,momentum,TREND,38.4384
BCHUSDT,2022-07-18 04:00:00,2022-07-18 19:00:00,114.0,114.31559999999999,107.6406,0.07792592592592332,0.12505254308040553,3.0,momentum,TREND,38.4384
XRPUSDT,2022-07-19 00:30:00,2022-07-19 02:00:00,0.3621,0.3556,0.3416,-0.3170731707317055,-0.05811235510715844,4.0,zone,TREND,33.4592
AVAXUSDT,2022-07-19 02:30:00,2022-07-19 22:00:00,23.52,24.8,20.2577,0.3923612175459036,0.3506711395095903,3.5,zone,TREND,30.3285
ADAUSDT,2022-07-19 16:00:00,2022-07-19 19:00:00,0.4779,0.505,0.4455,0.8364197530864206,0.24220507674406155,3.5,momentum,TREND,36.3764
ADAUSDT,2022-07-19 17:00:00,2022-07-21 02:00:00,0.508,0.4811,0.4455,-1.0,-0.2404175854027767,3.5,momentum,TREND,36.3764
DOGEUSDT,2022-07-19 19:00:00,2022-07-19 20:00:00,0.0658,0.0688,0.0646,2.5000000000000173,0.026848700880780424,3.5,momentum,TREND,37.0799
NEARUSDT,2022-07-20 04:15:00,2022-07-20 08:00:00,4.552,4.461,3.852,-0.12999999999999906,-0.2331795167592693,4.0,momentum,TREND,34.8558
BTCUSDT,2022-07-20 13:45:00,2022-07-20 17:00:00,23772.5,23476.0,21582.0,-0.13535722437799588,-0.12123654184044559,3.5,zone,TREND,38.1275
NEARUSDT,2022-07-20 16:30:00,2022-07-20 20:00:00,4.374,4.2641,4.2641,-1.0,-0.895678397644169,3.0,zone,RANGE,20.6418
AXSUSDT,2022-07-23 08:00:00,2022-07-23 17:00:00,16.02,16.74,15.66,2.0,3.557566940078928,4.0,momentum,TREND,30.7113
AXSUSDT,2022-07-23 09:00:00,2022-07-23 17:00:00,17.465,16.74,15.66,-1.0,-3.582272266051711,4.0,momentum,TREND,30.7113
AXSUSDT,2022-07-23 10:00:00,2022-07-23 17:00:00,17.215,16.74,15.66,-1.0,-2.3470059674131925,4.0,momentum,TREND,30.7113
SOLUSDT,2022-07-23 19:45:00,2022-07-23 23:00:00,39.345,40.165,44.19,-0.16924664602683187,-0.14851954724732677,3.5,zone,TREND,35.8988
XRPUSDT,2022-07-24 04:30:00,2022-07-24 13:00:00,0.3585,0.3593,0.3553,0.25000000000000866,0.0070143246465327255,3.5,zone,TREND,37.5139
XRPUSDT,2022-07-24 05:00:00,2022-07-24 13:00:00,0.3625,0.3589,0.3553,-1.0,-0.03156446090939629,3.5,zone,TREND,37.5139
XRPUSDT,2022-07-24 11:00:00,2022-07-24 13:00:00,0.3632,0.3589,0.3553,-1.0,-0.03770199497511255,3.5,zone,TREND,37.5139
XRPUSDT,2022-07-26 00:30:00,2022-07-26 17:00:00,0.3349,0.3283,0.3651,0.21854304635761568,0.05784763513058474,5.0,zone,TREND,37.4465
BTCUSDT,2022-07-26 01:30:00,2022-07-26 12:00:00,21086.0,21149.0,22990.0,-0.03308823529411765,-0.05800230795178955,4.0,zone,TREND,38.5194
SOLUSDT,2022-07-26 02:30:00,2022-07-26 09:00:00,36.145,35.995,42.075,0.025295109612142614,0.022170640476232933,3.5,momentum,TREND,32.8814
LTCUSDT,2022-07-27 07:30:00,2022-07-27 11:00:00,53.95,53.1625,54.475,1.5000000000000067,1.3148840999979814,3.0,zone,RANGE,20.1041
BNBUSDT,2022-07-28 15:30:00,2022-07-28 18:00:00,274.8,276.05,251.2,0.0529661016949152,0.04677774472980081,3.5,momentum,TREND,38.4043
DOGEUSDT,2022-07-28 19:00:00,2022-07-29 11:00:00,0.0631,0.0702,0.0601,2.366666666666663,0.0627212373547825,3.5,zone,TREND,35.2785
LTCUSDT,2022-07-28 19:30:00,2022-07-29 00:00:00,62.98,62.42,53.5072,-0.05911662866311916,-0.052223494337944196,3.5,zone,TREND,38.5773
